glacier_name, lat, lon, total_area 
,61.05,-152.8,135
,36.597,77.892,2.91
,-13.866,-70.792,0.08
,31.239,82.255,0.09
,35.868,72.376,3.964
,63.06,-49.65,357.14
166,38.37,71.9,0.6
,30.436,93.18,0.1
52,39.02,67.77,0.3
,-32.276,-69.635,0.2
5,39.42,96.6,0.2
6,44.82,80.18,0.27
,30.615,80.117,0.16
,-44.77,168.041,0.057
1,80.87,58.77,4.8
,30.164,81.051,0.58
,47.042,11.853,0.1
,60.11,-44.38,0.07
,-9.942,-77.21,0.14
,30.347,97.013,0.4
,-59.056,-26.609,94.888
,28.564,84.078,11.29
,70.129,-70.903,15.181
,32.19,78.992,0.05
,79.417,14.533,3.55
5,49.05,87,0.13
,28.791,83.256,0.28
48,43.65,85.3,0.05
,35.704,82.491,0.17
,59.9,-44,0.06
,-14.869,-69.066,0.01
,57.235,-130.804,0.05
Turalyg,53.887,89.177,0.09
CNA CAPRA FUORI,46.451,10.137,0.06
32,49.77,86.33,0.1
,-67.6722,-66.9257, 
,-33.307,-69.91,0.87
5,39.37,96.7,0.04
,57.346,-129.849,0.08
,36.937,75.462,0.76
/LYNGEN,69.512,19.989,0.17
,30.199,95.832,1.6
,35.987,79.711,0.17
,35.728,77.762,0.48
,60.11,-43.95,0.1
,32.441,78.347,0.35
,47.008,11.888,0.14
,60.808,-139.462,1.89
,36.596,77.053,0.49
,46.421,8.314,0.06
KUOPERGL /VASTEN,67.392,17.442,0.7
,57.12,-129.459,0.08
,32.255,79.701,1.48
No 35,49.766,88.034,1
FABERGST /JOSTED,61.72,7.233,17.4
,29.98,80.946,0.46
,61.388,-138.087, 
5,43.78,88.45,0.23
,-40.524,-71.73,0.052
5,38.37,95.78,2.02
,35.571,78.772,0.33
,28.058,92.65,7.6
,30.454,83.909,0.7
,34.237,90.606,0.51
3,42.4,83.4,0.12
843,37.02,71.97,0.1
17,43.77,84.53,0.06
No 234,44.74,79.988,1.2
,30.309,87.781,0.2
188,39.45,73,1.7
,71.246,-71.952,1.144
258,41.78,79.06,1.1
,63.66,-50.46,8
,57.242,-128.228,0.05
,66.717,-62.258,2.621
,57.695,-128.674,0.06
,57.416,-131.99,1.82
,30.39,95.554,0.5
,29.28,96.385,0.25
,36.838,74.099,0.235
,-14.667,-69.167,0.59
,46.863,10.972,0.05
,60.321,-135.988, 
,32.836,92.692,0.43
,-43.602,170.004,0.078
132,42.53,81.53,0.37
149,41.24,77.33,0.3
,35.621,77.241,0.16
,56.761,-130.452,1.58
,31.744,77.69,0.388
,78.258,-77.263,0.63
,46.902,9.229,0.22
,27.911,87.162,1.35
,34.588,78.963,0.25
,67.35,-52.88,0.46
138,61.87,172.22,0.2
,30.968,78.52,0.05
,59.379,-136.848, 
,-43.818,169.62,0.272
,37.819,86.945,0.25
,35.25,78.733,0.22
,69.48,-52.65,0.21
146,39.63,70.42,0.6
,45.911,7.237,0.04
,35.679,89.739,2.35
37,41.97,81.23,0.2
,60.179,-137.077, 
,-14.87,-69.063,0.01
,66.456,-64.808,0.753
248,39.12,69.77,0.4
Dingjiang,30.345,93.129,5.05
,63.85,-50.71,1
,57.401,-130.592,0.4
641,38.05,72.49,0.1
,35.663,76.185,0.706
MI.WEISSKAR,46.902,10.913,0.13
,29.908,93.061,1.2
4,44.05,82.68,0.19
Los Tronquitos 03,-28.517,-69.75,1.5
,39.553,73.876,4.5
,33.686,82.489,0.24
,27.906,86.683,0.18
,-43.873,170.023,0.086
,37.05,74.718,0.325
,67.15,-52.41,1.04
,36.049,72.858,0.378
DOMUYO    W,-36.575,-70.452,0.005
,36.454,76.919,0.17
,36.762,90.722,0.19
3,43.07,86.65,0.12
,34.279,80.816,0.18
,-63.8395,-57.4157, 
Hektor Icefall B,-62.0042,-57.7735, 
HALL,-42.909,171.503,0.102
,-62.628,-60.929,19.885
,65.816,-63.57,22.94
240B,42.68,44.53,0.1
,33.722,94.668,0.27
No 238,44.748,79.914,0.6
,-11.93,-76.051,0.34
,57.527,-129.177,0.02
,27.878,92.276,0.58
283,37.18,72.63,2.7
,57.49,-129.676,0.1
5,38.7,96.02,0.22
,69.35,-53.13,0.09
,31.021,78.495,0.07
33,49.07,85.55,0.2
,36.565,-118.513,0.16
161,41.32,77.48,0.4
,29.654,101.907,0.25
,29.171,94.597,0.35
,37.452,75.58,0.39
4,39.57,96.3,0.07
,-64.0402,-57.4648, 
,35.987,79.869,0.34
294,41.83,79.33,0.4
2,38.43,96.58,0.71
,32.307,77.058,1.742
,35.76,77.508,13.35
,-49.565,68.919,0.54
,30.161,95.536,1.1
,70.28,-52.11,0.62
,30.395,95.632,0.4
,35.573,72.987,0.179
,78.75,14.6,0.2
GROUPE,45.437,7.056,0.01
,-43.875,170.023,0.08
No 2,38.906,70.56,0.2
34,48.97,87.68,0.15
,60.3,-45.26,0.56
,56.793,-131.836,0.01
,33.218,92.068,0.04
18,80.85,58.87,0.2
,60.946,-139.486,2.57
,29.718,87.47,0.15
,46.892,10.907,0.02
,29.29,101.408,0.24
,60.4,-44.23,0.39
,30.146,95.542,1.2
36,43.68,85.65,0.06
18,43.42,93.28,0.43
EXIT,60.16,-149.7,41
,34.872,74.547,0.239
,68.3,-150.483,0.49
,56.818,-131.928,0.14
6,80.42,54.55,2
,-12.264,-75.985,0.23
,35.657,82.718,0.48
,70.95,-52.03,0.08
,58.267,-129.77,0.06
WITENWASSERENGL.,46.534,8.476,1.32
,35.818,80.22,0.47
10,42.73,85.02,0.5
,27.87,88.849,0.6
,36.064,71.473,0.127
,38.761,74.109,2.11
,61.084,-139.237,0.69
,30.345,81.331,1.15
,77.55,18.183,1.5
TALANCIA GIRARD,45.385,7.181,0.1
,31.179,81.31,0.07
245,45.18,80.72,6.2
,32.005,77.967,0.17
566,42.81,77.14,0.3
,80.378,-93.383,12.3
,77.15,-80.833,0.06
,29.685,97,0.3
,27.936,87.981,0.43
,35.34,81.197,0.06
418,40.07,73.12,0.2
3,42.3,83.85,0.41
,60.21,-44.31,0.06
,27.818,87.049,1.26
327,39.33,70.88,0.2
14,41,77.78,0.29
,-14.856,-69.106, 
Imja,27.899,86.943,19.43
,70.26,-50.33,137.35
,29.402,82.402,8.36
,36.321,72.775,0.172
,29.802,82.261,0.24
2,43.25,85.7,0.21
,30.877,88.641,0.09
MARINELLI,46.35,9.914,0.3
,-43.991,169.575,0.036
,56.885,-131.826,0.02
LYAP-NAZAR,38.37,72.25,9.5
ZIGITLI,42.35,46.18,0.6
No 54,49.948,87.352,0.8
91,41.92,76.89,0.2
,78.95,-88.65,1.2
/LAUKUJ,68.064,18.461,0.25
,36.71,75.245,0.208
,29.502,97.097,0.6
,61.41,-47.83,329.12
76,41.23,77.29,0.5
,70.937,-71.45,0.757
,60.61,-44.93,0.23
432,39.12,72.45,1.1
,-62.5477,-59.6397, 
,-11.822,-75.089,0.35
129,40.49,74.93,0.4
,57.398,-128.917,0.05
,30.427,90.681,0.3
,56.911,-131.682,0.27
,49.163,-125.348,0.02
309,37.6,73.57,0.2
,59.72,-137.729, 
,-32.924,-69.734,0.22
616,37.47,71.95,0.5
,-44.841,168.035,0.024
,48.767,-121.267,0.23
,29.554,89.91,0.14
288,41.4,77.77,0.2
,33.326,91.604,0.63
,58.62,-134.3,802
12,38.33,95.57,0.06
,45.576,7.097,0.06
NUNA VADRET DA,46.726,10.153,0.07
,34.52,80.349,1.95
,57.734,-130.127,0.08
,28.328,85.608,0.68
,30.76,82.818,0.1
,66.35,-49.81,0.72
950,43.68,40.58,0.2
,31.442,94.886,0.2
/VEFSNA,65.36,13.783,0.88
164,61.72,173.32,0.1
,-40.55,-71.603,0.025
,-33.547,-69.918,0.07
Kachho,36.872,73.191,2.733
No 14,38.952,70.662,0.2
,75.81,107.712,0.04
529,60.77,170.6,0.2
BUKKEBRE /VEITES,61.436,7.017,0.9
,29.346,97.242,0.68
342,73.4,55.63,1.7
,59.815,-136.77, 
,60.529,-136.749, 
,32.004,94.267,0.97
,35.467,70.117,0.19
,-44.272,168.855,0.031
,34.122,82.157,0.4
,49.626,-125.956,0.05
,57.213,-128.267,0.02
,80.622,-93.65,0.39
,72.901,-82.833,0.618
48,42.83,77.04,0.1
,28.245,96.866,0.02
,29.832,84.672,0.7
,40.383,74.833,0.02
,48.983,-121.467,0.05
,30.728,93.874,0.1
,36.932,74.959,0.241
No 394,49.883,86.686,0.1
,29.297,86.312,0.08
21,42.33,80.78,0.24
,64.375,-131.25, 
TOROYOC 2,-12.42,-75.662,0.12
FIAMMANTE,46.74,11.045,0.16
512,39.82,71.78,1.2
,29.856,85.441,0.14
25,40.71,74.08,0.2
56,42.07,80.72,0.62
231,45.18,80.68,1.2
,57.461,-132.189,0.91
,34.81,76.348,0.276
,28.226,91.647,0.5
,35.767,93.647,8.53
120,38.83,68.17,0.3
,78.217,17.6,1.1
,30.35,83.887,0.2
,32.434,77.083,0.663
,68.267,-148.467,0.93
,29.056,86.138,0.07
,29.484,97.215,2.61
28,42.43,80.62,1.1
,28.547,85.366,11.2
,60.56,-44.95,0.46
,30.383,95.789,1.2
,46.937,10.24,0.09
26,80.22,57.6,5.7
,30.049,81.338,1.05
,79.072,-91.7,2.02
223,41.85,77.28,0.1
,57.628,-129.717,0.13
,30.036,85.789,0.13
,36.154,74.434,0.427
354,39.85,72.87,3.6
ALPE CAVALLO,46.761,10.904,0.32
No 43,49.823,88.007,0.6
,29.594,93.216,0.28
46,43.18,86.08,0.55
,-40.28,-71.277,0.013
,46.511,9.36,0.1
46,42.05,71.01,0.1
64,49.93,85.78,0.2
709,37.98,72.28,0.1
,27.996,90.375,0.421
,33.248,92.065,1.35
,30.917,94.009,0.08
,30.491,88.458,0.11
,68.367,-149.1,0.16
,30.104,90.147,0.75
,36.251,82.567,4.77
,31.399,77.959,0.562
,-29.36,-70.01,0.77
408G,42.97,43.2,0.3
1,42.78,76.57,0.5
80,57.87,160.62,4.4
,57.403,-129.152,0.04
,32.926,76.647,0.089
298,39.48,70.85,0.3
,80.882,-93.867,0.61
,80.333,-93.817,2.21
,27.718,88.289,0.1
GANGRAJANKA,-10.481,-75.938,0.43
,-13.283,-72.407,0.04
531,41.54,77.19,0.9
,-40.419,-71.355,0.025
,57.421,-131.639,0.1
19,42.6,83,1.01
,30.064,86.853,0.42
,36.805,76.898,0.13
San Lorenzo V,-47.617,-72.233,0.05
,49.54,-125.726,0.2
,30.648,79.311,0.77
TANIMAS-3,38.68,72.42,12.8
,36.703,73.47,0.181
471,39.57,71.55,1.1
,69.183,-144.25,1.19
,29.914,95.975,19.1
839,37.9,71.97,0.9
5,38.03,71.38,0.1
,66.43,-52.96,0.23
No 230,38.942,71.949,1.6
332,39.38,70.9,1.2
,57.321,-129.599,0.37
,30.536,93.026,0.9
249,74.2,56.45,10.3
,59.942,-138.167,0.99
,32.743,92.637,1.28
,76.36,-79.553,0.12
,-33.616,-70.043,0.08
67,43.48,84.78,0.23
26,38.08,96.37,0.09
,39.25,74.352,1.23
,-16.903,-67.359,0.19
,30.587,93.936,0.7
,27.757,87.799,0.55
,60.969,-139.883,0.44
29,39.18,98.2,0.17
4,76.55,66.37,29.4
233,38.38,71.65,0.6
,78.433,-90.25,2.01
,-34.202,-70.069,0.22
9,80.65,56.2,30.9
,29.591,89.875,0.11
,32.672,77.714,0.458
171,45.1,80.32,0.4
,30.811,82.723,0.5
,36.596,73.903,2.563
498,39.25,68.73,0.1
,-62.513,-60.084,21.602
,36.77,74.617,0.128
76,43.45,84.75,0.1
,35.204,80.746,1.1
,57.222,-131.984,0.72
,46.539,9.062,0.16
,29.25,97.132,0.6
,29.928,96.367,1
,32.011,79.99,0.06
,29.963,93.922,0.45
,56.909,-131.462,0.06
,34.715,82.298,1.34
,-33.053,-69.572,0.19
,29.852,81.491,0.15
,36.371,77.388,0.31
8,80.85,58.58,4.8
522,38.95,72.85,0.3
,58.193,-129.772,0.1
180,39.28,70.4,0.2
,29.448,97.176,2.05
23,42.98,94.43,0.03
18,81.8,57.93,0.2
,35.741,80.343,2.66
,69.86,-53.91,0.92
,30.358,81.889,0.28
,36.052,72.956,0.073
,-68.4013,-65.4705, 
,-68.1417,-65.0445, 
323,37.57,73.43,0.6
,60.98,-138.965,0.1
,31.277,80.246,0.06
,28.043,86.847,0.05
4,43.45,93.12,0.2
,35.594,77.381,0.86
,29.873,82.395,1.47
,35.809,80.503,1.06
GALAGANA,39.17,70.02,1.8
6,39.48,68.87,0.2
56,38.65,71.72,0.4
31,42.32,81.85,0.35
,38.661,75.244,3.63
442,38.51,73.47,0.2
VERNEL E,46.447,11.839,0.05
76,42.38,80.63,2.4
,29.22,83.671,0.25
40,80.38,60.67,0.5
,57.384,-128.977,1.04
,-28.76,-69.78,0.21
MIR POZOS D,-39.597,-71.219,0.012
,-11.754,-74.946,0.11
,30.978,93.894,0.54
,29.211,83.564,0.08
34,42.45,84.25,0.08
MARY GREEN,48.233,-120.85,0.75
GRIESSBACHJOCH M,47.067,12.047,0.54
,-34.891,-70.384,0.02
2,43.12,83.72,0.16
SEIL BAQUE EST,42.697,0.496,0.42
750,38.42,73.3,0.4
LYS,45.889,7.82,11.83
METELILLE,-43.755,170.039,2.094
,60.237,-137.387, 
115,57.37,160.35,1.4
,31.722,77.843,0.58
11,38.38,98.05,0.4
,69.91,-53.45,6.68
,29.317,82.793,0.09
763,39.18,68.28,0.1
,57.462,-128.908,0.04
,32.352,79.104,0.08
,27.835,88.75,4.9
208,42.58,44.32,0.4
,28.823,88.107,0.2
,28.605,84.566,9.71
,-43.658,170.076,0.101
,-11.595,-76.297,0.16
,35.898,79.622,0.13
,36.36,78.762,0.9
,39.133,73.878,0.17
,31.236,82.294,0.05
81,76.03,61.37,7.8
,30.102,80.746,0.21
52,39.03,67.97,0.4
,69.73,-54.26,0.78
Romanzoff,69.117,-144,15.28
,57.609,-128.406,0.05
,38.173,75.322,3.26
COUPE DI MONEY,45.54,7.34,1.54
HOYBRE S / BOVRA,61.703,8.011,0.43
,36.515,77.781,0.18
9,43.77,88.5,0.72
,28.022,90.781,0.287
,36.188,78.03,1.29
,31.37,80.989,0.16
,28.672,85.099,1.04
,56.6,-131.005,0.08
,28.748,85.027,0.07
Borradaile I,-66.559,162.808,3.257
,28.195,86.747,0.15
,32.17,77.881,0.26
,66.36,-53.26,1.17
,57.913,-132.014,0.27
,59.769,-136.966, 
,77.17,-80.793,0.04
19,43.8,84.3,2.02
,67.998,-66.41,1.724
20,42.34,70.63,0.1
185,40.37,74.67,0.2
No 347,38.713,71.586,0.2
,66.05,-53.1,6.42
,37.199,75.013,1.47
,46.477,9.998,0.02
,30.121,94.731,0.8
N21,62.946,176.581,0.05
,30.314,81.375,0.91
,67.806,-66.138,2.633
,31.865,99.009,0.29
11,80.02,58.88,3.8
,59.355,-137.281, 
,33.522,95.041,1.41
,38.814,74.642,0.42
BERARD,45.99,6.95,0.51
,46.305,8.145,0.18
,78.697,-92.125,0.81
No 168,44.613,80.175,1.6
,29.221,94.506,0.4
,-33.324,-69.96,0.32
/  UTLA,61.528,8.125,0.9
,-16,-68.333,0.13
AV BLAMA /SULITJ,67.256,15.975,3.05
,46.662,8.905,0.02
,30.645,88.462,0.16
MAXWELL GLACIER,60.667,-138.603,14.91
,57.359,-131.542,0.12
,30.673,79.777,0.27
100,42.65,44.72,0.1
,28.22,91.447,0.18
153,42.25,79.54,0.1
,31.253,93.493,0.62
Nepal Gap,27.765,88.222,13.32
436,39.73,71.25,0.8
,56.546,-130.991,0.09
,64.16,-49.76,286.86
,30.521,93.232,0.3
22,41.62,76.18,0.2
,30.485,80.692,7.8
,30.139,90.408,0.4
,32.354,79.647,0.08
274A,42.92,42.58,0.8
,35.858,77.242,11.78
16,44,83.4,1.19
,59.651,-137.654, 
,69.76,-52.35,0.24
20,42.75,84.95,0.51
KAEFERFELD,47.145,12.315,2.61
,-40.037,-71.629,0.013
,57.264,-131.101,0.21
,35.108,78.381,0.1
,77.07,-83.112,0.33
95,42.2,73.04,0.3
,28.89,86.996,0.1
,-34.171,-69.835,0.3
34,43.5,84.88,4.9
,34.736,82.309,1.53
,33.113,79.567,0.37
16,39.13,69.92,2.2
6,38.65,97.67,4.22
291,38.7,72.42,0.7
45,43.57,85.43,1.16
,-43.474,170.34,0.052
,35.883,76.858,3.09
,46.704,9.941,0.07
284,39.38,70.3,1
,29.892,93.011,0.32
2,42.6,81.47,0.14
,35.309,69.772,0.41
,29.647,86.406,0.21
150,40.47,75.15,1.4
,76.968,-80.22,5.46
GLACIER ROCHEUX,45.118,6.622,0.13
,35.541,74.901,0.135
32,43.18,86.47,0.26
,30.63,83.364,0.15
,32.891,76.76,0.058
,36.457,-118.553,0.04
76,50.55,89.92,0.6
,66.41,-50.01,0.22
,36.835,74.083,0.348
,-29.65,-69.93,0.01
,29.222,83.829,0.74
,56.592,-131.819,0.06
,60.465,-136.562, 
10,42.37,84.62,1.24
,-44.842,167.839,0.064
BETSY JANE,-43.155,170.874,0.539
,29.599,90.506,0.07
16,62.68,140.73,2.7
,34.586,78.984,0.13
ARGUEREY S,45.702,6.84,0.22
1,43.65,85.5,0.64
61,43.88,84.15,0.35
,36.397,73.674,0.312
,29.612,89.882,0.06
ARKHANGELSKOJ GU,75.77,59.27,70.9
,36.42,74.118,2.366
362,37.97,73.23,2.6
,30.204,93.902,0.2
2,42.63,85.82,0.09
,28.523,85.432,1.4
,-14.255,-69.785,0.2
45,41.93,76.94,3.4
410,41.89,79.65,0.4
,32.158,77.845,0.43
,-16,-68.333,0.66
,57.31,-130.786,0.05
,33.171,92.063,0.95
,31.263,78.304,0.21
15,41.49,73.31,0.1
,57.208,-129.786,0.03
,59.853,-136.385, 
,28.783,97.198,0.88
,-43.102,170.874,0.04
,29.792,93.053,0.18
,46.021,7.994,0.06
656,37.37,71.87,0.2
,34.818,68.872,0.84
,34.786,75.197,0.041
,57.059,-131.917,0.03
14,42.8,85.03,0.19
,70.43,-52.38,1.64
TUSHINSKOGO,68.05,65.85,0.13
,66.444,-64.906,0.996
27,43.15,86.48,0.04
,46.748,8.783,0.23
61,42.15,81.12,1
/  LOEN,61.879,6.978,0.1
,28.179,87.5,1.35
,79.335,-89.993,0.11
SANTA ANA,-10.431,-76.752,0.3
87,43.2,41.95,0.2
,35.95,79.025,0.96
,35.5,77.633,10.35
/ULLSFD,69.463,19.778,0.07
9,43.37,84.85,0.09
,-57.077,-26.664,0.691
,59.956,-136.126, 
,36.755,78.411,0.39
238,38.18,73.08,1.1
,35.114,78.898,0.56
,57.101,-130.793,0.11
,30.487,90.792,0.16
,-64.188,-57.1484, 
,32.524,78.263,0.13
,36.102,71.477,0.06
,60.104,-135.993, 
,66.62,-62.357,2.344
,-47.43,-73.83,0.4
,57.162,-129.22,0.06
,62.508,-66.639,1.909
,30.938,82.83,0.09
541,37.65,71.92,0.5
12,42.45,83.58,0.25
,69,-144.017,2.93
1,43.9,83.47,0.15
,29.416,97.065,0.55
,59.885,-136.638, 
,35.282,74.517,0.17
28,38.42,71.82,0.9
,57.19,-129.493,0.13
,36,81.582,0.1
9,79.9,97.53,15.2
195,42.44,74.27,1.6
,36.712,-118.403,0.15
,29.439,96.025,1.48
,27.868,86.917,0.12
527,37.3,74.88,0.4
461,73.8,55.3,0.5
,35.609,73.206,0.187
5,42.98,94.48,0.04
,-14.891,-69.09,2.43
,78.49,-76.583,0.07
,30.654,93.97,0.3
,58.387,-127.94,0.63
26,43.57,86.13,0.05
40,42.62,81.6,0.98
,57.539,-128.761,1.58
61,42.37,80.07,7.1
271,42.3,74.76,2
,30.533,83.291,0.1
N9,63.053,176.506,0.1
,29.319,94.699,0.4
11,40.72,76.88,0.03
,57.33,-129.301,0.03
,35.938,79.497,0.57
Singan,31.356,78.317,1.42
No 261,44.666,79.748,1.3
21,38.95,99.3,1.51
327,39.2,72.72,0.7
,35.931,79.025,0.61
324,37.58,73.42,0.6
143,61.8,172.28,0.5
,38.167,70.95,1.69
LIRE ROSE GL. DE,45.972,7.392,0.2
,36.316,90.267,1.85
,48.867,-121.45,0.31
372,39.55,71.27,0.1
,30.292,88.372,0.05
,35.283,75.183,0.412
,35.822,79.559,0.31
,36.192,76.456,1.05
,33.487,86.79,1.23
381,37.73,72.73,0.1
,-43.29,170.871,0.019
,34.723,75.944,0.1
2,38.97,99.12,0.09
96,43.4,85.65,0.18
,57.473,-129.772,0.1
17,39.15,98.78,0.89
10,38.97,97.8,0.08
,60.823,-138.773,0.68
Mason,69.317,-144.233,6.73
,31.296,80.804,0.1
,-15.466,-72.109,0.2
,76.808,-78.63,228.07
21,43.25,85.15,0.22
,28.864,84.071,0.16
94,38.02,72.72,0.3
194,37.88,72.67,0.1
13,37.6,102.12,0.25
/GAUTOJ,66.486,15.9,0.24
70,36.93,71.7,0.2
,-33.123,-69.671,0.06
,57.189,-129.073,0.02
,27.72,86.855,0.15
,29.506,97.018,0.13
104,42.5,81.65,1.39
,57.721,-132.478,0.97
,29.285,82.993,0.07
,27.62,88.014,0.2
89,43.78,84.65,0.3
,36.037,80.155,1.35
,29.614,86.87,0.12
Zhegi,35.773,72.241,4.98
,77.013,-79.967,32.63
,30.793,82.707,1.1
,-14.585,-69.484,0.2
495,38.93,72.95,0.4
,30.494,93.409,4.3
43,41.05,77.87,0.24
,57.201,-131.531,0.26
77,41.36,77.21,0.1
,28.882,83.466,0.93
,37.254,90.798,0.26
,30.025,94.513,0.25
30,38.98,97.68,0.18
3,43,87.3,0.2
195,41.96,77.81,0.2
,56.616,-130.936,1.03
,28.58,85.32,0.65
,-44.458,168.712,0.045
CO CABALLOS P,-36.42,-70.754,0.032
,35.534,81.75,0.09
,30.959,82.999,0.78
,66.25,-50.1,1.25
24,41.23,78.38,2.76
,33.695,82.478,0.14
GCN36,-52.907,-73.077,1.88
,56.761,-130.943,0.45
,30.814,93.696,0.8
30,43.78,84.03,0.72
KOSHKUL,39.08,71.47,3.1
31,39.23,73.17,0.4
15,42.38,82.12,0.13
,34.92,80.912,0.06
,-10.732,-76.61,0.07
,59.661,-137.366, 
523,37.3,74.87,0.2
Balch Glacier,-66.8506,-64.8158, 
,39.119,74.688,0.83
,35.673,78.811,0.06
,60.68,-45.08,0.16
WINTERKARL,47.193,12.673,0.02
,30.178,85.585,0.09
,-43.454,170.592,0.084
,80.9,-93.867,0.3
,28.35,86.47,0.51
,30.367,95.51,0.3
,31.086,79.544,0.55
,-8.905,-77.549,0.21
,31.823,83.481,0.18
17,43.77,88.33,0.1
,61.218,-139.358,1.41
,35.11,76.944,4.4
,35.707,75.304,0.12
,34.722,75.834,0.1
,69.65,-54.51,0.24
,30.286,79.768,1.66
,29.458,82.444,0.84
,37.603,74.96,0.18
,-33.187,-70.174,0.82
,32.312,78.389,0.06
,30.82,94.712,1.01
,30.327,94.302,1.6
48,62.53,140.85,3.3
13E,43.27,41.22,0.4
73,41.29,77.28,0.3
,49.808,87.955,0.08
395A,43,43.42,1.8
499,39.27,68.73,0.2
,57.141,-129.187,0.03
,66.33,-49.78,0.07
,61.46,-45.26,0.27
,59.843,-137.706, 
SCHKEERPIE,45.823,7.877,0.15
,36.803,78.076,0.26
13,44.68,80.75,0.52
3,43.65,85.47,0.05
,38.038,71.083,0.38
,69.769,-69.434,1.323
,27.847,92.648,0.9
10,43.03,86.95,0.07
,36.038,80.127,1.21
KAINZENKAR,47.095,11.962,0.51
,31.703,80.678,0.07
713,37.95,72.33,0.2
,29.697,87.485,0.07
362,42.31,78.59,0.3
30,37.82,71.77,0.1
96,45.08,79.97,0.8
,57.655,-131.758,0.05
PUCAHUAYCU OESTE,-0.68,-78.428,0.26
885,37.1,71.7,0.3
618,73.07,54.17,1.3
104,41.06,77.07,0.5
,29.693,93.542,0.13
,30.254,95.881,0.3
65,42.49,73.63,1.5
307,41.49,77.93,0.3
,60.453,-137.294, 
,61.069,-139.785,2.38
,72.168,-78.036,38.321
,34.818,78.617,0.03
,34.8,80.293,2.91
,61.047,-138.943,0.23
,31.483,78.717,2.5
,36.773,76.662,2.11
,58.16,-129.629,0.18
,60.709,-139.25,0.95
30,38.95,73.78,1.1
,32.777,92.692,0.13
,31.559,80.859,0.6
,45.476,6.772,0.08
,35.285,69.953,0.19
,60.384,-135.513, 
89,38.26,72.17,0.2
2,39.18,97.87,0.25
5,39.42,96.78,1.69
,76.822,-77.86,57.74
,48.133,-121.3,0.16
,56.762,-131.307,0.6
,29.951,92.607,0.12
,57.248,-128.183,0.27
SUE.SONNENWAND,47.122,11.067,0.17
,56.464,-131.616,0.25
No 69,50.011,87.15,0.2
16,38.42,97.92,0.46
,35.248,79.097,0.47
,29.964,82.06,0.1
,69.1,-143.467,4.27
,60.95,-44.95,320.6
N48,62.825,176.352,0.36
Dazhangpu,28.233,85.777,10.51
36,43.55,84.3,0.21
,27.819,88.756,1.3
,-33.266,-69.913,0.02
428,38.61,73.32,0.3
264,39.37,72,0.8
,56.986,-130.496,0.11
197,42.62,44.82,0.3
,29.36,82.809,6.39
,69.41,-53.33,0.05
,46.235,8.078,0.11
38,41.43,76.92,0.1
,30.393,94.005,0.4
70,38.83,73.67,0.5
,46.396,9.913,0.22
,37.12,75.259,1.17
,33.747,95.076,0.09
,-47.37,-73.27,1
,-13.535,-71.148,0.16
119,65.77,140.87,0.3
,35.432,75.029,0.099
,27.839,87.228,2.49
26,41.05,77.8,0.22
ROISETTA,45.885,7.675,0.06
864,37,71.87,0.2
,46.597,8.28,0.15
35,38.63,71.03,0.2
,30.128,90.371,3.5
,35.28,76.052,1.26
,60.558,-136.479, 
,36.063,74.424,0.962
53,39.27,98.18,0.18
430,37.6,72.72,0.1
No 273,44.59,79.778,0.3
,59.878,-137.553, 
,60.518,-135.796, 
,-34.132,-70.178,0.17
,56.733,-130.514,0.04
,28.653,84.736,0.24
,28.6,93.237,0.08
,36.005,80.354,0.18
,60.71,-44.88,0.44
,59.602,-137.464, 
,28.274,91.863,0.02
,35.701,81.268,2.11
343,42.5,74.84,0.7
,-32.272,-69.619,0.12
,35.95,77.003,10
,31.266,79.349,0.1
270,42.21,78.25,0.4
488,42.9,77.72,0.6
,29.605,93.173,0.7
3,38.27,98.75,1.07
,28.98,87.246,0.2
,35.204,80.757,0.2
,28.8,91.955,3.9
,63.41,-50.25,1.1
,30.379,90.296,0.1
,28.21,86.327,2.6
,35.864,81.646,0.79
,35.022,75.225,0.155
309,39.42,70.93,1.2
No 356,38.746,71.516,0.2
CHACAICO M,-36.479,-70.437,0.015
,77.542,-81.358,0.49
,35.606,79.908,0.34
,34.718,73.725,0.456
315A,42.9,42.57,0.3
,47.75,-123.583,0.09
,46.962,11.214,0.13
TROMEN D,-39.489,-71.206,0.06
DEVDORAKI,42.72,44.52,7
,33.067,79.742,0.4
28,39.3,98.23,1.79
,35.907,73.041,0.735
21,39.57,69.53,0.2
,29.109,96.698,0.7
9,42.67,81.32,0.19
30,42.57,85.18,0.11
105,42.06,78.68,0.3
,-40.572,-71.617,0.015
,31.273,103.096,1.31
507,39.2,68.82,0.2
,35.571,77.533,1.23
,36.679,87.606,0.08
,-43.004,171.207,0.054
358C,42.87,43.53,3.1
127B,43.12,42.07,0.8
,30.93,91.538,0.4
,30.504,93.832,0.9
,32.802,81.123,0.33
251,42.42,74.62,2.2
,32.221,78.986,0.18
50,44.1,83.5,0.06
,31.304,78.679,0.31
31,49.78,86.37,0.5
,30.702,86.48,0.43
,33.244,92.025,3.81
3,39.57,96.3,0.23
334,38.1,73.28,0.1
4,38.25,98.85,0.51
,27.959,91.556,1.13
,80.29,-93.817,7.46
,29.624,83.11,1.4
,80.188,-95.433,0.24
,-34.89,-70.376,0.06
,31.047,79.02,0.08
,57.146,-131.596,0.21
3,38.27,99.72,0.05
,32.352,77.635,2.741
N69,62.967,176.484,0.17
